turno_pk,conv_pk,turno_idx,conversacion_id,text,fase,fase_conf,fase_source,prev_fase,next_fase
40284,1817,7,20250521-082513_963584840_FOHCASTI_lsotelom_45816347_CN65-all-_mp3cut.net_.txt,"¿No está, señorita? Yo soy Germán, yo le soy ya lo perdí.",,,,APERTURA,
40285,1817,8,20250521-082513_963584840_FOHCASTI_lsotelom_45816347_CN65-all-_mp3cut.net_.txt,"¿Cómo está, estimada? ¿Qué tal? Quisiera confirmar, en este caso, el número le pertenece a la señora Janet?",,,,,APERTURA
40305,1819,7,20250521-083732_994020427_FOHCASTI_ialcalal_32954862_CE21-all-_mp3cut.net_.txt,¿Y usted tiene sustento de que está delicado de salud?,,,,ADVERTENCIAS,FORMALIZACION_PAGO
40328,1820,8,20250521-083752_937306222_FOHCASTI_cmendozav_44556734_CE38-all-_mp3cut.net_.txt,No. ¿Y cómo es,,,,VALIDACION_IDENTIDAD,
40329,1820,9,20250521-083752_937306222_FOHCASTI_cmendozav_44556734_CE38-all-_mp3cut.net_.txt,"que sustenta sus gastos si no cuenta con ingresos, señor Alexander?",,,,,APERTURA
40516,1833,20,20250521-085534_907894247_FOHCASTI_ialcalal_CE21-all-_mp3cut.net_.txt,"¿Y con otras compañeras tampoco, señor David?",,,,ADVERTENCIAS,APERTURA
40605,1837,12,20250521-090502_952838730_FOHCASTI_lsotelom_08170714_CE05-all-_mp3cut.net_.txt,"Claro, yo le entiendo, estimado. En este caso, actualmente para nosotros puede enviar el reporte de la financiera. ¿Cómo usted se sustenta, estimado?",,,,FORMALIZACION_PAGO,
40606,1837,13,20250521-090502_952838730_FOHCASTI_lsotelom_08170714_CE05-all-_mp3cut.net_.txt,"Bueno, diga, ¿cómo quiere que haga? Ustedes van a ver, no, yo le yo yo les envío papeles. ¿Cómo quiere que haga.",,,,,
40607,1837,14,20250521-090502_952838730_FOHCASTI_lsotelom_08170714_CE05-all-_mp3cut.net_.txt,"Claro, porque necesitamos enviar el reporte, tenga en cuenta que ya está No, sí,",,,,,NEGOCIACION_ACUERDO
40674,1842,35,20250521-091447_995210775_FOHCASTI_mpalaciosc_06125126_CE38-all-_mp3cut.net_.txt,"a nosotros y nosotros se lo enviamos bien, o sea, si usted lo quiere lo requiere por el correo electrónico, también se le puede enviar, acá me aparece registrado Juan guion bajo Olivares 58 arroba Hotmail punto com. Y se le envía también a través de la mensajería WhatsApp es de manera inmediata su visualización.",,,,FORMALIZACION_PAGO,
40675,1842,36,20250521-091447_995210775_FOHCASTI_mpalaciosc_06125126_CE38-all-_mp3cut.net_.txt,Ya. ¿Y eso cuánto demora?,,,,,
40676,1842,37,20250521-091447_995210775_FOHCASTI_mpalaciosc_06125126_CE38-all-_mp3cut.net_.txt,"Una vez que se registra la llamada, se envía y en un lapso no mayor a una hora, está usted teniendo en su WhatsApp y en su correo la información, si usted lo requiere en el correo electrónico.",,,,,FORMALIZACION_PAGO
40680,1842,41,20250521-091447_995210775_FOHCASTI_mpalaciosc_06125126_CE38-all-_mp3cut.net_.txt,"Ah, ya",,,,FORMALIZACION_PAGO,
40681,1842,42,20250521-091447_995210775_FOHCASTI_mpalaciosc_06125126_CE38-all-_mp3cut.net_.txt,"Yo me encuentro en directo, estoy, no no estoy ahí en mí, o sea, no no a domicilio ahí,",,,,,NEGOCIACION_ACUERDO
40705,1844,18,20250521-092444_959220307_FOHCASTI_lsotelom_29275685_CE09-all-_mp3cut.net_.txt,"Tú me lo transfieren. Sí, se le está brindando. Qué bueno, qué bueno. Qué bueno que te arroba, buenos días. Buenos días.",,,,NEGOCIACION_ACUERDO,
40743,1848,4,20250521-093851_941737259_FOHCASTI_mpalaciosc_41718952_CN65-all-_mp3cut.net_.txt,"No, no soy Óscar, yo soy Wilfredo.",,,,APERTURA,
40744,1848,5,20250521-093851_941737259_FOHCASTI_mpalaciosc_41718952_CN65-all-_mp3cut.net_.txt,"Ya, señor Óscar Wilfredo Alarcón Trigoso.",,,,,CONSULTA_ACEPTACION
40754,1848,15,20250521-093851_941737259_FOHCASTI_mpalaciosc_41718952_CN65-all-_mp3cut.net_.txt,"Ya. Una hora, por favor, en que usted pudiera comunicarse con él y nosotros poder llamarle o que nos brindara, por favor, usted un número de teléfono para poder comunicarnos directamente con él.",,,,VALIDACION_IDENTIDAD,EXPOSICION_DEUDA
40853,1854,4,20250521-095718_992314874_FOHCASTI_lsotelom_08634194_CN65-all-_mp3cut.net_.txt,le hace lo juro.,,,,APERTURA,
40854,1854,5,20250521-095718_992314874_FOHCASTI_lsotelom_08634194_CN65-all-_mp3cut.net_.txt,"No, no, no, no estoy en su familia, estoy muy conocida.",,,,,
40855,1854,6,20250521-095718_992314874_FOHCASTI_lsotelom_08634194_CN65-all-_mp3cut.net_.txt,"Claro. En este caso, nosotros tenemos registrado ese número a nombre del señor Lino Miguel Barrera, por eso es que nos estamos comunicando. Todo caso, sí. ¿En qué horario podríamos contactarnos con él, disculpe?",,,,,NEGOCIACION_ACUERDO
40891,1857,10,20250521-095938_910326728_FOHCASTI_lsotelom_08634194_INCALL-all-_mp3cut.net_.txt,"Ya, mira, llámale esto a mi sobrino que está encargado de esto, ¿ya? Él es el que él es el que está encargado de todito esto, le puedes hacer una llamadita, él él él me dijo, si muy bien, que me llame a mi nombre. ¿Te puedo dar su teléfono?",,,,APERTURA,
40892,1857,11,20250521-095938_910326728_FOHCASTI_lsotelom_08634194_INCALL-all-_mp3cut.net_.txt,"A ver, pero me estoy comunicando con con Lino Miguel Barrera, Serna.",,,,,VALIDACION_IDENTIDAD
40897,1857,16,20250521-095938_910326728_FOHCASTI_lsotelom_08634194_INCALL-all-_mp3cut.net_.txt,"Sí, ah, ya, un un ratito, un ratito, un ratito, un ratito, Un ratito, ratito, ratito, ratito, a ver, a ver, a ver, a ver, a ver,",,,,NEGOCIACION_ACUERDO,
40898,1857,17,20250521-095938_910326728_FOHCASTI_lsotelom_08634194_INCALL-all-_mp3cut.net_.txt,y ya.,,,,,CONSULTA_ACEPTACION
41047,1863,12,20250521-102529_982340910_FOHCASTI_jgarciac_31663269_CE19-all-_mp3cut.net_.txt,"Bueno, notifíqueme, digo, me tienen ya a cada rato, oiga. 5 por 100 te ofrezco. ¿Ya? Era recuperador, yo también soy recuperador por ese caso. Por eso, pues, no, no, yo igual yo yo yo yo trabajo en RJ Abogados, por ese caso.",,,,ADVERTENCIAS,
41048,1863,13,20250521-102529_982340910_FOHCASTI_jgarciac_31663269_CE19-all-_mp3cut.net_.txt,De la tarjeta en su momento y tiene,,,,,
41049,1863,14,20250521-102529_982340910_FOHCASTI_jgarciac_31663269_CE19-all-_mp3cut.net_.txt,"Ahora, eso que, encima, te meto la pichula, te meto la pichula, ¿está bien o no? La llamada. Contra tu madre, denúnllame, denúnllame por por comprensión a la perra. Que para ti, el banco no va a ser mi señora, encima tú eres una cobradorita de mierda. Para Eres una abogadita de mierda que no vales nada.",,,,,NEGOCIACION_ACUERDO
41104,1869,13,20250521-105222_972420790_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,"¿Cuál es, señor? ¿No lo conoce?",,,,VALIDACION_IDENTIDAD,
41285,1881,46,20250521-115127_988163451_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,de pago. Si usted tiene un O,,,,ADVERTENCIAS,NEGOCIACION_ACUERDO
41304,1882,6,20250521-115222_954269237_FOHCASTI_mpalaciosc_48271007_CE38-all-_mp3cut.net_.txt,"Disculpe, no le entendí porque se me fue el audio. ¿Ya le qué?",,,,APERTURA,
41305,1882,7,20250521-115222_954269237_FOHCASTI_mpalaciosc_48271007_CE38-all-_mp3cut.net_.txt,"Ya hemos arreglado, ya he arreglado con Financiera la Tarjeta OH!ro.",,,,,
41306,1882,8,20250521-115222_954269237_FOHCASTI_mpalaciosc_48271007_CE38-all-_mp3cut.net_.txt,"¿Usted canceló? Sí. Ya. ¿Tiene usted su carta de no adeudo, señora Carmen?",,,,,NEGOCIACION_ACUERDO
41319,1882,21,20250521-115222_954269237_FOHCASTI_mpalaciosc_48271007_CE38-all-_mp3cut.net_.txt,dices que aquí ya está el ¿Verdad?,,,,VALIDACION_IDENTIDAD,NEGOCIACION_ACUERDO
41403,1886,36,20250521-120144_988163451_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,"300, no lo sé, ¿no? Entonces, ahí también hay esa facilidad,",,,,CONSULTA_ACEPTACION,EXPOSICION_DEUDA
41411,1886,44,20250521-120144_988163451_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,"estar siempre en verde. Porque usted tiene un convenio Ajá, o sea, que si yo empiezo a pagar puntual, voy a estar en verde, o sea, yo yo puedo ir al banco y el banco me",,,,ADVERTENCIAS,
41412,1886,45,20250521-120144_988163451_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,va a ver,,,,,
41413,1886,46,20250521-120144_988163451_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,"en verde. Igual manténgase en línea, no corte la llamada. Para poderle aclarar bien, déjeme consultar con la con el Sí, sí,",,,,,NEGOCIACION_ACUERDO
41571,1891,2,20250521-121637_949969129_FOHCASTI_lsotelom_CBHOLD-all-_mp3cut.net_.txt,"Señor Aurelio, se me cortó la llamada",,,,,NEGOCIACION_ACUERDO
41593,1893,6,20250521-122101_907257686_FOHCASTI_zmezap_CE19-all-_mp3cut.net_.txt,"le han indicado? Yo yo presenté, señorita, yo presenté los reclamos del caso, me fui, sirve a la a la misma financiera o ahí en en el centro cuando llegué al inmueble fui al centro, ahí, este, ¿cómo se llama?",,,,NEGOCIACION_ACUERDO,
41594,1893,7,20250521-122101_907257686_FOHCASTI_zmezap_CE19-all-_mp3cut.net_.txt,"Sí, pero, ¿qué respuesta le indicaron? Usted ha",,,,,EXPOSICION_DEUDA
41829,1908,7,20250521-133439_946704392_FOHCASTI_mpaivan_10052423_CE38-all-_mp3cut.net_.txt,"El número que le estoy enviando es, sí, 3 92, al mismo número que lo estoy llamando.",,,,ADVERTENCIAS,CIERRE
42166,1921,6,20250522-084845_964678335_FOHCASTI_jgarciac_20443895_CE10-all-_mp3cut.net_.txt,"Ayer no, antes de ayer no.",,,,APERTURA,FORMALIZACION_PAGO
42209,1923,8,20250522-085829_934843378_FOHCASTI_mpalaciosc_77695651_CN65-all-_mp3cut.net_.txt,"Ya, por favor, le agradecería si es tan amable.",,,,APERTURA,FORMALIZACION_PAGO
42254,1925,1,20250522-091523_948208991_FOHCASTI_lsotelom_45438908_CE38-all-_mp3cut.net_.txt,Esto.,,,,,
42299,1928,8,20250522-092328_971396810_FOHCASTI_mpalaciosc_40074997_CN65-all-_mp3cut.net_.txt,"Ya él se acercará, no sé, ya tome las medidas que tengan que tomar, no sé, ya, este",,,,NEGOCIACION_ACUERDO,VALIDACION_IDENTIDAD
42514,1941,20,20250522-100430_952389998_FOHCASTI_ellanosc_46602742_CE21-all-_mp3cut.net_.txt,"Sí, igual cosa, usted me comunica, ya tiene mi número, guárdelo Érika Llanos, yo le estaría devolviendo la llamada. Igual, e indicarle que las personas de cobranza igualmente le van a seguir haciendo. Si usted se quiere",,,,NEGOCIACION_ACUERDO,
42570,1945,15,20250522-102430_944036026_FOHCASTI_jgarciac_43716552_CE19-all-_mp3cut.net_.txt,Comunicar con usted.,,,,ADVERTENCIAS,
42618,1948,7,20250522-105618_959476811_FOHCASTI_acachiv_06249318_CE38-all-_mp3cut.net_.txt,"La cuestión es que no estoy con eso es entrar al trabajo, si sale a cada rato para luchar, ¿no? A muerto, y ya vendió casi todas mis cosas un poco más, viendo mi vida, ¿no? Ajá. Hemos gastado 1000 de 1000. He sido gerente del",,,,ADVERTENCIAS,
42619,1948,8,20250522-105618_959476811_FOHCASTI_acachiv_06249318_CE38-all-_mp3cut.net_.txt,Banco Azteca y soy de Professional Económico. Conozco todos los tratamientos con respecto a la a,,,,,CIERRE
42998,1968,6,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,"Así es, estimado. Sí, y como pueden",,,,NEGOCIACION_ACUERDO,
42999,1968,7,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,apreciar también estoy con otros 2 más. Ya. Señorita 4. Ajá.,,,,,EXPOSICION_DEUDA
43015,1968,23,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,"Señor Elías, en todo caso. ¿Cuál sería su propuesta? Para poder ayudarle.",,,,EXPOSICION_DEUDA,
43016,1968,24,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,"No, no, no es otro teléfono, pues, o sea, pero los montos que me comentan no me hacen que, o quizás ustedes lo pueden evaluar y y dejar otro monto, sería sería mucho por la información.",,,,,
43017,1968,25,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,"Claro, por eso justamente le estoy mencionando cuál es su propuesta para poder nosotros evaluarlo.",,,,,
43018,1968,26,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,"No, es que no no deseen como el arte, tal vez un monto. ¿No? Tal vez lo puedes tomar a mano. Eso te lo deseo.",,,,,
43019,1968,27,20250522-121704_945543807_FOHCASTI_lsotelom_45724128_CE05-all-_mp3cut.net_.txt,"Bueno, señor Elías Pero sí, sí te referías a ustedes,",,,,,APERTURA
43131,1976,3,20250522-122801_946220916_FOHCASTI_acachiv_06927815_CE38-all-_mp3cut.net_.txt,"Señor Fidel, estamos llamando referencia a su caso que tiene con financiera o?",,,,APERTURA,
43132,1976,4,20250522-122801_946220916_FOHCASTI_acachiv_06927815_CE38-all-_mp3cut.net_.txt,"Lo siento. Pasaba a quedar bien. O sea,",,,,,
43133,1976,5,20250522-122801_946220916_FOHCASTI_acachiv_06927815_CE38-all-_mp3cut.net_.txt,"discúlpeme, ¿comuneo con el señor Cirilo Iyapuma?",,,,,APERTURA
43374,1987,16,20250522-124334_943303782_FOHCASTI_ialcalal_47098353_CE09-all-_mp3cut.net_.txt,"a hacerle el Sí, proceda, proceda, proceda, si ellos ya tienen ganas con la misma historia, con lo mismo que me van diciendo.",,,,NEGOCIACION_ACUERDO,
43375,1987,17,20250522-124334_943303782_FOHCASTI_ialcalal_47098353_CE09-all-_mp3cut.net_.txt,"De todas maneras, las llamadas no van a seguir persistiendo hasta que usted no pague la duda.",,,,,
43983,2018,23,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,que señora ¿Y,,,,ADVERTENCIAS,
43984,2018,24,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,hay un abogado qué va a hacer?,,,,,
43985,2018,25,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"Estimado 3000,",,,,,
43986,2018,26,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"quedó cobrar nada más, señorita, pero no te va a hacer nada, un abogado. ¿Qué?",,,,,
43987,2018,27,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"Usted firmó un documento, cuando Ya, sí,",,,,,
43988,2018,28,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"un documento, un pagaré, un documento pagaré, y al final yo no tiene efecto, pues ya pagaría algún día, pues.",,,,,
43989,2018,29,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"El derecho de cobrar la deuda en su totalidad, lo dice en el código de hoy",,,,,
43990,2018,30,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"y no se Sí, él lo dice el código civil, sí, nadie te dice, ve. Y si no pago, ¿qué va a haber? Nada, señorita, ¿qué va a haber?",,,,,EXPOSICION_DEUDA
43996,2018,36,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"no puede hacer, pagar llamar a llamar a alguien a su casa, todo eso.",,,,NEGOCIACION_ACUERDO,
43997,2018,37,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"Irán a su domicilio, sí, en San Juan ¿De qué van a",,,,,
43998,2018,38,20250522-144457_981326589_FOHCASTI_jgarciac_43155074_CE38-all-_mp3cut.net_.txt,"hacer? Nos saludaremos, le daremos un bajito con agua y nada más.",,,,,
44154,2029,7,20250522-152707_962945313_FOHCASTI_lsotelom_19822181_CE09-all-_mp3cut.net_.txt,"Señora Favor, pero, en este caso, usted mantiene un pendiente con la financiera. En todo caso, ¿cómo piensa dar su?",,,,APERTURA,
44155,2029,8,20250522-152707_962945313_FOHCASTI_lsotelom_19822181_CE09-all-_mp3cut.net_.txt,"No, mamacita, linda, yo no estoy para esas cosas. Ya tengo 85 años. ¿Qué voy a estar andando ya en tontería? No, ya No",,,,,
44156,2029,9,20250522-152707_962945313_FOHCASTI_lsotelom_19822181_CE09-all-_mp3cut.net_.txt,tenga en cuenta No tenga en,,,,,NEGOCIACION_ACUERDO
44290,2037,8,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"nos comuniquemos con ella? Y la el la línea aparece registrada su nombre, incluso en Oxitel.",,,,VALIDACION_IDENTIDAD,
44291,2037,9,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"Señorita, disculpe, no no es la primera vez que me llaman, por eso no contesto. Es la quinta vez que digo que no lo conozco esa persona.",,,,,
44292,2037,10,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"Ya, lo que sucede es",,,,,
44293,2037,11,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"así, señor,",,,,,
44294,2037,12,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"el número el número fue brindado por la señorita Sara. Anteriormente nos atendió una dama y el número sigue enviado por financiera o directamente. La información es de vital importancia para la señorita Sara. Ajá. Por eso le consulto, la carta o la línea de",,,,,
44295,2037,13,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"Señorita, señorita, disculpe, la verdad, yo no sé por qué usted me dice que el número le pertenece a la señora. Yo, para empezar, yo no lo conozco, ahora yo más bien voy a ir a Entel para verificar por qué sigue perteneciente a ese número de la señora Sara. Sí, sí, el número de pertenece",,,,,
44296,2037,14,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"verificar, puede verificarlo en Oxictel, el número está registrado. Si usted desea",,,,,VALIDACION_IDENTIDAD
44300,2037,18,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"No, lo que le estoy diciendo, señor, desea que no le llamen más, puede acercarse directamente a la financiera o con la factura",,,,VALIDACION_IDENTIDAD,
44301,2037,19,20250522-153929_997425033_FOHCASTI_mpalaciosc_INCALL-all-_mp3cut.net_.txt,"de su teléfono, con la",,,,,VALIDACION_IDENTIDAD
44351,2040,29,20250522-154153_951136967_FOHCASTI_lsotelom_44453105_INCALL-all-_mp3cut.net_.txt,"Señora Zenaida, le le escucho un poco entrecortado, ¿Dígame?",,,,NEGOCIACION_ACUERDO,
44352,2040,30,20250522-154153_951136967_FOHCASTI_lsotelom_44453105_INCALL-all-_mp3cut.net_.txt,Para el día lunes ya sería para poderlo cancelar.,,,,,
44353,2040,31,20250522-154153_951136967_FOHCASTI_lsotelom_44453105_INCALL-all-_mp3cut.net_.txt,Ya. ¿Pero usted sí estaría contando para el día lunes con toda seguridad?,,,,,NEGOCIACION_ACUERDO
44426,2044,12,20250522-154731_947936210_FOHCASTI_acachiv_40465650_CE38-all-_mp3cut.net_.txt,"me me contacté con una recargada de me contacté con una encargada de de Financiera hasta Lorena, Lorena, no sé qué, y me quedé de",,,,NEGOCIACION_ACUERDO,
44427,2044,13,20250522-154731_947936210_FOHCASTI_acachiv_40465650_CE38-all-_mp3cut.net_.txt,"enviarme mis mis documentos a ella para ver si procede el reclamo que yo también estoy haciendo,",,,,,CIERRE
44458,2047,16,20250522-155108_955326924_FOHCASTI_ellanosc_07592098_CE21-all-_mp3cut.net_.txt,"Pero estimada, ya le está perjudicando, es la Dígame,",,,,EXPOSICION_DEUDA,
44459,2047,17,20250522-155108_955326924_FOHCASTI_ellanosc_07592098_CE21-all-_mp3cut.net_.txt,"ya le brindé a la persona que le está encargado para que pague, no lo uso.",,,,,
44460,2047,18,20250522-155108_955326924_FOHCASTI_ellanosc_07592098_CE21-all-_mp3cut.net_.txt,"Pero estimada, por eso le estamos llamando para poder brindarle esta alternativa del pago. Y ya cancela",,,,,EXPOSICION_DEUDA
44484,2048,3,20250522-155203_987669778_FOHCASTI_ialcalal_41669348_CE19-all-_mp3cut.net_.txt,"Sí, el 20 por 100 del capital.",,,,APERTURA,
44485,2048,4,20250522-155203_987669778_FOHCASTI_ialcalal_41669348_CE19-all-_mp3cut.net_.txt,"A ver, un momento. A ver, un momento, señora Intento. O sea, que usted quiere cancelar un alrededor de 250 soles.",,,,,NEGOCIACION_ACUERDO
44853,2071,16,20250522-164713_914890815_FOHCASTI_rcasass_40596146_CE21-all-_mp3cut.net_.txt,"Claro, pero ya pasó bastante tiempo, señora Esmeralda, no",,,,NEGOCIACION_ACUERDO,
44854,2071,17,20250522-164713_914890815_FOHCASTI_rcasass_40596146_CE21-all-_mp3cut.net_.txt,"Sí, sí, sí, sí, joven, sí hablé como también con un un muchacho, es a mí que me llamó también hablé, le dije lo mismo, que es el que espero, y a mí viene me sale esto y yo lo soluciono, me acerco hasta allá.",,,,,
44855,2071,18,20250522-164713_914890815_FOHCASTI_rcasass_40596146_CE21-all-_mp3cut.net_.txt,"Fecha personalmente, señora. Y fecha en todo caso la resolución. Ya. Bueno, igual, señor, igual, de igual, de igual manera.",,,,,
45067,2084,11,20250522-171317_924596347_FOHCASTI_lsotelom_00868694_CE38-all-_mp3cut.net_.txt,"En todo caso, para nosotros poder enviar el reporte a la financiera. ¿Cómo es que usted actualmente se sustenta, estimada?",,,,VALIDACION_IDENTIDAD,NEGOCIACION_ACUERDO
45111,2085,32,20250522-171637_989869998_FOHCASTI_kavinazarh_44709855_CE09-all-_mp3cut.net_.txt,"Ah, yo tengo que ¿Y no lo puedo utilizar por teléfono?",,,,VALIDACION_IDENTIDAD,
45112,2085,33,20250522-171637_989869998_FOHCASTI_kavinazarh_44709855_CE09-all-_mp3cut.net_.txt,"No, tiene que ir personalmente.",,,,,CIERRE
45329,2099,14,20250522-173801_953870048_FOHCASTI_acachiv_71043723_CE38-all-_mp3cut.net_.txt,"Listo, muy cerca.",,,,NEGOCIACION_ACUERDO,
45543,2111,7,20250523-081613_943115124_FOHCASTI_cmendozav_20066772_CE38-all-_mp3cut.net_.txt,"¿Por qué motivo en una hora, señor Freddy?",,,,EXPOSICION_DEUDA,
45582,2114,7,20250523-082215_920090849_FOHCASTI_lsotelom_09003031_CE31-all-_mp3cut.net_.txt,"Dígame, estimada.",,,,APERTURA,
45583,2114,8,20250523-082215_920090849_FOHCASTI_lsotelom_09003031_CE31-all-_mp3cut.net_.txt,Mi esposo le acaba de fallecer.,,,,,FORMALIZACION_PAGO
45709,2119,1,20250523-084429_969159462_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,¿Este se corta? ¿Lo corta o el de tajo viene?,,,,,APERTURA
45732,2120,6,20250523-084449_940053304_FOHCASTI_mpaivan_29582736_CE38-all-_mp3cut.net_.txt,¿Cuál es el motivo por el,,,,APERTURA,
45733,2120,7,20250523-084449_940053304_FOHCASTI_mpaivan_29582736_CE38-all-_mp3cut.net_.txt,"cual no está logrando cancelar? Por falta de dinero, señorita.",,,,,NEGOCIACION_ACUERDO
45803,2124,18,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,"Ok. Usted me indica que su hijo es el encargado de pagos. Necesito que, por favor, me brinde el número de su hijo para podernos A",,,,FORMALIZACION_PAGO,
45804,2124,19,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,"la una que yo hago con la señorita de Nancy, que me ha llamado.",,,,,
45805,2124,20,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,¿Cómo se llama la señorita? Porque no hay ningún otro registro nuestro estimado. Acá acá puesto mi,,,,,NEGOCIACION_ACUERDO
45817,2124,32,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,De su hija.,,,,VALIDACION_IDENTIDAD,
45818,2124,33,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,¿Qué es su nombre de él? ¿Su nombre?,,,,,
45819,2124,34,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,"Su su número y su nombre de su hijo, para yo poderme contactar con él.",,,,,
45820,2124,35,20250523-085152_940329782_FOHCASTI_mpaivan_15284874_CE38-all-_mp3cut.net_.txt,"Pero en mi favorito no sale el número, solamente sale el nombre, pues.",,,,,NEGOCIACION_ACUERDO
45958,2134,12,20250523-091542_952946218_FOHCASTI_ellanosc_41479034_CBHOLD-all-_mp3cut.net_.txt,"Yuliana, Yuliana Dioses.",,,,VALIDACION_IDENTIDAD,NOISE
45960,2134,14,20250523-091542_952946218_FOHCASTI_ellanosc_41479034_CBHOLD-all-_mp3cut.net_.txt,¿Arroba Gmail?,,,,NOISE,FORMALIZACION_PAGO
45969,2134,23,20250523-091542_952946218_FOHCASTI_ellanosc_41479034_CBHOLD-all-_mp3cut.net_.txt,"Ah, ya, ya.",,,,FORMALIZACION_PAGO,
45970,2134,24,20250523-091542_952946218_FOHCASTI_ellanosc_41479034_CBHOLD-all-_mp3cut.net_.txt,"Y va a indicar que va a ser, ahí yo le voy a enviar el paso a paso, estimada, para que pueda realizar el pago. ¿Sí?",,,,,NEGOCIACION_ACUERDO
46067,2141,13,20250523-092546_968190301_FOHCASTI_lsotelom_45500359_CE33-all-_mp3cut.net_.txt,"¿Y con eso usted se sustenta, estimado? Porque necesitamos enviar el reporte a la financiera.",,,,VALIDACION_IDENTIDAD,
46068,2141,14,20250523-092546_968190301_FOHCASTI_lsotelom_45500359_CE33-all-_mp3cut.net_.txt,"Nos mantiene mi mujer, señorita.",,,,,
46069,2141,15,20250523-092546_968190301_FOHCASTI_lsotelom_45500359_CE33-all-_mp3cut.net_.txt,"En todo caso, podría conversarlo y quizás con su con su pareja para que No,",,,,,
46070,2141,16,20250523-092546_968190301_FOHCASTI_lsotelom_45500359_CE33-all-_mp3cut.net_.txt,"tenemos bastantes, tenemos 3 hijos y prioridad son mis hijos, señora.",,,,,
46071,2141,17,20250523-092546_968190301_FOHCASTI_lsotelom_45500359_CE33-all-_mp3cut.net_.txt,"Bueno, estimado, tenga en cuenta que nos estamos comunicando con usted para tratar de brindarle la",,,,,
46072,2141,18,20250523-092546_968190301_FOHCASTI_lsotelom_45500359_CE33-all-_mp3cut.net_.txt,"Señorita, proceda mal, no se preocupe usted, no amenace, proceda, y yo les contestaré eso,",,,,,ADVERTENCIAS
46294,2153,25,20250523-101540_989086146_FOHCASTI_rcasass_10642563_INCALL-all-_mp3cut.net_.txt,"no, yo, hasta Claro, en las mismas tiendas. Prefiero, va a realizar el pago a ese mismo a ese mismo número de tarjeta, no va a realizar pagos Yahoo, número de cuenta, cuenta de terceros, no, solamente el pago se realiza en esas",,,,FORMALIZACION_PAGO,
